filename,true_label,predicted_label,prob_cls0,prob_cls1,prob_cls2,prob_cls3,prob_cls4,prob_cls5,prob_cls6
test/ISIC_0034574.jpg,2,2,0.0164032,0.02503967,0.88183594,0.01991272,0.01634216,0.01525879,0.02510071
test/ISIC_0034708.jpg,5,5,0.02101135,0.01994324,0.02046204,0.01925659,0.0164032,0.88769531,0.01515961
test/ISIC_0034979.jpg,5,5,0.02186584,0.01960754,0.01916504,0.01998901,0.01678467,0.8828125,0.01953125
test/ISIC_0035556.jpg,2,4,0.01405334,0.01276398,0.02062988,0.01629639,0.81396484,0.11065674,0.01176453
test/ISIC_0035713.jpg,5,5,0.02223206,0.01663208,0.01847839,0.01977539,0.0255127,0.88037109,0.01716614
test/ISIC_0034828.jpg,5,5,0.02429199,0.02053833,0.02142334,0.02189636,0.02157593,0.87255859,0.01754761
test/ISIC_0034625.jpg,5,5,0.0214386,0.01951599,0.02008057,0.02076721,0.01531219,0.88671875,0.01599121
test/ISIC_0035676.jpg,2,2,0.02008057,0.01977539,0.88574219,0.02297974,0.01537323,0.0174408,0.01838684
test/ISIC_0035313.jpg,4,2,0.01396179,0.01931763,0.44580078,0.02601624,0.43041992,0.04678345,0.01759338
test/ISIC_0035661.jpg,2,2,0.02459717,0.01722717,0.88671875,0.02148438,0.01407623,0.01725769,0.01843262
test/ISIC_0034644.jpg,4,5,0.02267456,0.01948547,0.01478577,0.01478577,0.13635254,0.77685547,0.01495361
test/ISIC_0035022.jpg,5,5,0.01704407,0.01705933,0.01655579,0.01893616,0.01443481,0.89746094,0.01847839
test/ISIC_0035286.jpg,5,5,0.01908875,0.01878357,0.0151825,0.02380371,0.01629639,0.890625,0.01644897
test/ISIC_0035815.jpg,5,5,0.02035522,0.01751709,0.01431274,0.01425934,0.07989502,0.83837891,0.0154953
test/ISIC_0035653.jpg,4,4,0.02153015,0.01887512,0.01722717,0.02006531,0.87158203,0.03598022,0.01482391
test/ISIC_0035834.jpg,2,4,0.03071594,0.35986328,0.02436829,0.0139389,0.48901367,0.02888489,0.05316162
test/ISIC_0034710.jpg,2,2,0.02142334,0.0149765,0.88818359,0.02050781,0.01715088,0.01728821,0.02026367
test/ISIC_0034993.jpg,2,2,0.02339172,0.01783752,0.86816406,0.02116394,0.01599121,0.0350647,0.01847839
test/ISIC_0035989.jpg,5,5,0.01835632,0.01560211,0.03927612,0.01480103,0.01430511,0.88427734,0.01338196
test/ISIC_0035328.jpg,5,5,0.02145386,0.01858521,0.01579285,0.02322388,0.01494598,0.88623047,0.02000427
test/ISIC_0035006.jpg,5,5,0.01992798,0.01753235,0.01997375,0.02133179,0.01748657,0.88574219,0.01789856
test/ISIC_0034691.jpg,2,2,0.02496338,0.01534271,0.86669922,0.02294922,0.02311707,0.02867126,0.01832581
test/ISIC_0035998.jpg,5,5,0.01863098,0.02241516,0.01881409,0.02726746,0.01392365,0.87548828,0.02348328
test/ISIC_0035458.jpg,5,5,0.0142746,0.01525116,0.3046875,0.01546478,0.05618286,0.58007812,0.01400757
test/ISIC_0035882.jpg,0,0,0.89160156,0.01715088,0.02232361,0.01506042,0.02102661,0.0209198,0.01177979
test/ISIC_0034950.jpg,5,5,0.01828003,0.01776123,0.01881409,0.02044678,0.01516724,0.89306641,0.01649475
test/ISIC_0034851.jpg,5,5,0.01870728,0.01820374,0.01622009,0.02058411,0.01398468,0.89208984,0.02000427
test/ISIC_0034916.jpg,5,5,0.01971436,0.01628113,0.01376343,0.0196991,0.02540588,0.8828125,0.02236938
test/ISIC_0034619.jpg,5,5,0.02337646,0.01882935,0.02268982,0.02192688,0.0149765,0.87890625,0.01945496
test/ISIC_0035869.jpg,5,5,0.02577209,0.0254364,0.01890564,0.02365112,0.01241302,0.87548828,0.0184021
test/ISIC_0034727.jpg,5,5,0.01509857,0.01780701,0.01600647,0.01786804,0.04962158,0.85888672,0.0249176
test/ISIC_0035376.jpg,0,0,0.89990234,0.0213623,0.01450348,0.01716614,0.01459503,0.01445007,0.01794434
test/ISIC_0036025.jpg,2,2,0.01724243,0.01359558,0.83300781,0.01971436,0.06768799,0.03155518,0.0174408
test/ISIC_0035076.jpg,2,2,0.0202179,0.01922607,0.88085938,0.02398682,0.01660156,0.01626587,0.02307129
test/ISIC_0035117.jpg,0,0,0.72558594,0.02323914,0.02073669,0.02061462,0.17260742,0.02554321,0.01173401
test/ISIC_0034664.jpg,5,5,0.02322388,0.01986694,0.020401,0.02130127,0.01491547,0.88378906,0.01634216
test/ISIC_0034861.jpg,5,5,0.01655579,0.01715088,0.01473236,0.01873779,0.01982117,0.89501953,0.01794434
test/ISIC_0034779.jpg,5,5,0.01831055,0.01631165,0.01635742,0.02156067,0.01753235,0.89306641,0.01707458
test/ISIC_0035781.jpg,5,5,0.01678467,0.015625,0.01603699,0.01428223,0.01489258,0.90820312,0.0144043
test/ISIC_0035771.jpg,5,5,0.02246094,0.02043152,0.01525879,0.01850891,0.02349854,0.88427734,0.01551056
test/ISIC_0035786.jpg,5,5,0.01986694,0.01409149,0.01093292,0.01901245,0.01756287,0.89990234,0.0188446
test/ISIC_0035705.jpg,4,4,0.02024841,0.01696777,0.01542664,0.01698303,0.76464844,0.15100098,0.01473236
test/ISIC_0034832.jpg,5,5,0.02357483,0.02285767,0.01420593,0.01725769,0.01893616,0.88427734,0.01898193
test/ISIC_0034623.jpg,5,5,0.02142334,0.01701355,0.01745605,0.02323914,0.01424408,0.88720703,0.01933289
test/ISIC_0035995.jpg,5,5,0.01812744,0.01558685,0.01257324,0.02197266,0.38769531,0.52685547,0.01712036
test/ISIC_0035161.jpg,5,5,0.01971436,0.01789856,0.01687622,0.02098083,0.01828003,0.88916016,0.0171814
test/ISIC_0035948.jpg,5,5,0.02349854,0.01887512,0.01381683,0.01832581,0.42602539,0.48364258,0.01567078
test/ISIC_0035865.jpg,2,2,0.02081299,0.0181427,0.53857422,0.02880859,0.35449219,0.02281189,0.01649475
test/ISIC_0035195.jpg,5,5,0.02105713,0.01882935,0.01843262,0.02095032,0.01503754,0.88916016,0.01641846
test/ISIC_0035664.jpg,2,2,0.02796936,0.0168457,0.85449219,0.01965332,0.01422119,0.05142212,0.01546478
test/ISIC_0034538.jpg,0,0,0.88769531,0.02606201,0.01475525,0.02000427,0.01464081,0.01750183,0.01945496
test/ISIC_0035031.jpg,5,5,0.01675415,0.01879883,0.01635742,0.01992798,0.0174408,0.89404297,0.01647949
test/ISIC_0035025.jpg,5,5,0.01802063,0.01821899,0.01520538,0.01837158,0.02885437,0.88525391,0.01629639
test/ISIC_0034734.jpg,6,6,0.02163696,0.01451874,0.01489258,0.01754761,0.01773071,0.12963867,0.78417969
test/ISIC_0035609.jpg,5,5,0.01809692,0.016922,0.01626587,0.02073669,0.01609802,0.89453125,0.01722717
test/ISIC_0034605.jpg,4,4,0.01713562,0.01829529,0.02587891,0.01712036,0.73974609,0.16772461,0.01396942
test/ISIC_0035976.jpg,1,1,0.01689148,0.74951172,0.15148926,0.01895142,0.01502991,0.0319519,0.01608276
test/ISIC_0035189.jpg,5,2,0.02903748,0.01939392,0.44677734,0.0319519,0.01423645,0.44091797,0.0177002
test/ISIC_0035823.jpg,4,5,0.02243042,0.02319336,0.01308441,0.01863098,0.32519531,0.57958984,0.01766968
test/ISIC_0035494.jpg,5,5,0.0160675,0.01570129,0.01863098,0.01580811,0.38989258,0.52783203,0.0160675
test/ISIC_0035635.jpg,2,2,0.0244751,0.02059937,0.86474609,0.02246094,0.02563477,0.01953125,0.02268982
test/ISIC_0035956.jpg,4,4,0.02590942,0.02104187,0.01882935,0.02415466,0.87060547,0.01980591,0.0194397
test/ISIC_0035816.jpg,4,4,0.02415466,0.02085876,0.01528931,0.02261353,0.8203125,0.07830811,0.01849365
test/ISIC_0034996.jpg,5,2,0.02264404,0.01768494,0.69970703,0.02658081,0.0149765,0.20361328,0.01502228
test/ISIC_0035571.jpg,5,4,0.01951599,0.01600647,0.02322388,0.02029419,0.87451172,0.02633667,0.01997375
test/ISIC_0034693.jpg,2,2,0.02484131,0.02033997,0.875,0.02084351,0.01831055,0.02140808,0.01907349
test/ISIC_0035179.jpg,2,2,0.02095032,0.02171326,0.890625,0.02084351,0.01557922,0.01383972,0.01628113
test/ISIC_0035919.jpg,3,3,0.01500702,0.01679993,0.01573181,0.89404297,0.01701355,0.02259827,0.01861572
test/ISIC_0035483.jpg,5,5,0.01805115,0.01806641,0.0160675,0.01957703,0.01673889,0.89404297,0.01724243
test/ISIC_0034612.jpg,1,1,0.02110291,0.88671875,0.0136261,0.02090454,0.01591492,0.02061462,0.02119446
test/ISIC_0034937.jpg,6,6,0.02531433,0.02024841,0.02111816,0.01911926,0.01754761,0.01519012,0.88134766
test/ISIC_0035818.jpg,2,2,0.01391602,0.04428101,0.86328125,0.01989746,0.02780151,0.01580811,0.01519775
test/ISIC_0035437.jpg,5,5,0.01828003,0.01741028,0.01678467,0.02030945,0.01248932,0.89697266,0.01776123
test/ISIC_0034637.jpg,5,1,0.04589844,0.80957031,0.02618408,0.01873779,0.01462555,0.0690918,0.01579285
test/ISIC_0035200.jpg,5,5,0.02642822,0.03738403,0.01203918,0.02336121,0.01535797,0.86474609,0.02078247
test/ISIC_0035707.jpg,5,5,0.01994324,0.02189636,0.01455688,0.02375793,0.01600647,0.88525391,0.01850891
test/ISIC_0034533.jpg,5,5,0.01623535,0.01994324,0.01515961,0.02359009,0.01476288,0.89160156,0.01890564
test/ISIC_0035564.jpg,2,2,0.01148224,0.01280975,0.59667969,0.01248932,0.2734375,0.07122803,0.02198792
test/ISIC_0035965.jpg,5,5,0.02095032,0.01895142,0.01324463,0.01725769,0.02467346,0.88671875,0.01802063
test/ISIC_0036034.jpg,4,2,0.01055908,0.01078033,0.59912109,0.01101685,0.06396484,0.14501953,0.15966797
test/ISIC_0035643.jpg,0,0,0.89257812,0.01828003,0.01637268,0.01855469,0.01350403,0.02597046,0.01480103
test/ISIC_0035315.jpg,5,5,0.02116394,0.02163696,0.01739502,0.02171326,0.01649475,0.88574219,0.01603699
test/ISIC_0035303.jpg,5,5,0.02203369,0.02087402,0.01856995,0.02455139,0.01568604,0.87695312,0.02113342
test/ISIC_0035651.jpg,4,4,0.02110291,0.01930237,0.0209198,0.02075195,0.88037109,0.02151489,0.01625061
test/ISIC_0035501.jpg,5,5,0.01707458,0.01872253,0.01725769,0.01911926,0.02757263,0.88574219,0.01459503
test/ISIC_0034724.jpg,2,2,0.01847839,0.01495361,0.88085938,0.01826477,0.0163269,0.02934265,0.02156067
test/ISIC_0035920.jpg,4,4,0.02357483,0.01896667,0.01858521,0.019104,0.66162109,0.24816895,0.00995636
test/ISIC_0034959.jpg,4,4,0.02192688,0.02296448,0.02690125,0.0229187,0.86767578,0.02122498,0.01617432
test/ISIC_0035519.jpg,5,5,0.02000427,0.01882935,0.01824951,0.02148438,0.01655579,0.88818359,0.01660156
test/ISIC_0035546.jpg,5,5,0.01655579,0.01600647,0.14331055,0.02009583,0.01693726,0.77294922,0.01416779
test/ISIC_0035996.jpg,2,2,0.0219574,0.01751709,0.89160156,0.01951599,0.01618958,0.01533508,0.01786804
test/ISIC_0035851.jpg,5,4,0.01631165,0.01454926,0.01922607,0.01885986,0.87402344,0.04483032,0.01221466
test/ISIC_0035124.jpg,4,5,0.02124023,0.12237549,0.01342773,0.0164032,0.21044922,0.60253906,0.01387787
test/ISIC_0034556.jpg,5,5,0.01977539,0.01789856,0.01820374,0.01951599,0.01617432,0.89257812,0.01583862
test/ISIC_0035392.jpg,5,5,0.01577759,0.01169586,0.01360321,0.04211426,0.27001953,0.61035156,0.03640747
test/ISIC_0035841.jpg,5,5,0.0191803,0.01651001,0.01486969,0.02127075,0.02313232,0.88867188,0.01617432
test/ISIC_0036051.jpg,4,4,0.01651001,0.01681519,0.02186584,0.0164032,0.87011719,0.04156494,0.01695251
test/ISIC_0035602.jpg,4,2,0.01456451,0.01260376,0.86816406,0.01765442,0.03207397,0.03585815,0.01914978
test/ISIC_0035523.jpg,5,5,0.01815796,0.01997375,0.01705933,0.02340698,0.01818848,0.88623047,0.01681519
test/ISIC_0035298.jpg,5,5,0.02124023,0.01904297,0.01829529,0.02153015,0.01617432,0.88623047,0.01724243
test/ISIC_0035321.jpg,2,1,0.04440308,0.86621094,0.0256958,0.01495361,0.02108765,0.01358795,0.0139389
test/ISIC_0036060.jpg,2,2,0.01643372,0.01436615,0.89453125,0.01667786,0.01371002,0.01724243,0.02688599
test/ISIC_0034972.jpg,2,5,0.01084137,0.01332092,0.02774048,0.01250458,0.06195068,0.86376953,0.01012421
test/ISIC_0035474.jpg,5,4,0.02185059,0.01951599,0.05075073,0.01490784,0.75732422,0.1217041,0.01400757
test/ISIC_0035178.jpg,5,5,0.02775574,0.0201416,0.01603699,0.02053833,0.36816406,0.53125,0.01625061
test/ISIC_0035341.jpg,5,5,0.02003479,0.01899719,0.01809692,0.02102661,0.01651001,0.88818359,0.01713562
test/ISIC_0035524.jpg,5,5,0.01992798,0.01927185,0.01683044,0.02157593,0.01612854,0.88916016,0.0171051
test/ISIC_0035367.jpg,5,5,0.02622986,0.02403259,0.02149963,0.02330017,0.02001953,0.86816406,0.01663208
test/ISIC_0035153.jpg,5,5,0.01849365,0.01731873,0.01522827,0.02085876,0.01593018,0.88476562,0.02761841
test/ISIC_0034650.jpg,4,4,0.02459717,0.02062988,0.01835632,0.02319336,0.87597656,0.01885986,0.01837158
test/ISIC_0035521.jpg,5,5,0.02153015,0.01983643,0.02166748,0.01959229,0.04983521,0.84667969,0.02067566
test/ISIC_0035587.jpg,5,5,0.01808167,0.01907349,0.01759338,0.02024841,0.02023315,0.88818359,0.01672363
test/ISIC_0035738.jpg,5,5,0.01986694,0.01256561,0.07220459,0.01612854,0.0189209,0.84570312,0.0146637
test/ISIC_0035698.jpg,4,4,0.01429749,0.01503754,0.11364746,0.01821899,0.80371094,0.01789856,0.0171814
test/ISIC_0035794.jpg,4,4,0.01465607,0.01543427,0.03598022,0.01499176,0.83837891,0.06610107,0.01445007
test/ISIC_0035342.jpg,5,5,0.01847839,0.01826477,0.01696777,0.02127075,0.01698303,0.88818359,0.01966858
test/ISIC_0034763.jpg,5,5,0.01852417,0.01757812,0.01644897,0.01982117,0.0168457,0.89453125,0.01635742
test/ISIC_0034628.jpg,4,4,0.03427124,0.02670288,0.02708435,0.02359009,0.84960938,0.02192688,0.01676941
test/ISIC_0035982.jpg,3,0,0.43188477,0.0149231,0.08508301,0.41625977,0.02098083,0.014328,0.01644897
test/ISIC_0035329.jpg,5,5,0.02104187,0.01898193,0.01771545,0.02120972,0.01580811,0.88769531,0.01763916
test/ISIC_0035393.jpg,4,4,0.01507568,0.01213074,0.05163574,0.01558685,0.86230469,0.02560425,0.0177002
test/ISIC_0035597.jpg,5,5,0.01776123,0.01982117,0.0271759,0.016922,0.39355469,0.50830078,0.01628113
test/ISIC_0035102.jpg,5,5,0.02055359,0.01994324,0.02058411,0.02255249,0.01976013,0.87646484,0.02033997
test/ISIC_0035039.jpg,2,2,0.0252533,0.01734924,0.88671875,0.01776123,0.01707458,0.01719666,0.01861572
test/ISIC_0035601.jpg,5,5,0.02415466,0.0196228,0.01502991,0.02165222,0.01765442,0.88134766,0.02062988
test/ISIC_0034908.jpg,5,5,0.02328491,0.02043152,0.02178955,0.02337646,0.01548004,0.87792969,0.01765442
test/ISIC_0035782.jpg,5,5,0.02523804,0.02252197,0.01721191,0.02565002,0.0161438,0.87597656,0.01705933
test/ISIC_0034920.jpg,5,5,0.01853943,0.01869202,0.01326752,0.01976013,0.02429199,0.88916016,0.01641846
test/ISIC_0035732.jpg,4,4,0.01777649,0.01820374,0.01211548,0.01603699,0.64404297,0.2746582,0.01719666
test/ISIC_0035070.jpg,4,4,0.01916504,0.01824951,0.0218811,0.01773071,0.86181641,0.04638672,0.01496887
test/ISIC_0035199.jpg,5,4,0.02333069,0.01122284,0.07434082,0.01615906,0.81787109,0.0428772,0.01404572
test/ISIC_0036049.jpg,5,5,0.02227783,0.01745605,0.01068115,0.01535797,0.04727173,0.87011719,0.01660156
test/ISIC_0035667.jpg,1,1,0.01660156,0.87304688,0.0110321,0.0239563,0.01681519,0.02435303,0.03411865
test/ISIC_0035930.jpg,5,5,0.025177,0.02355957,0.02275085,0.02276611,0.0196228,0.86865234,0.01751709
test/ISIC_0034933.jpg,5,5,0.02204895,0.01831055,0.01782227,0.02157593,0.01483154,0.88818359,0.01741028
test/ISIC_0034748.jpg,0,2,0.02580261,0.01647949,0.87597656,0.01374054,0.03829956,0.01512146,0.01470184
test/ISIC_0035952.jpg,6,5,0.01331329,0.03106689,0.0124054,0.0188446,0.01745605,0.68896484,0.21826172
test/ISIC_0035334.jpg,1,1,0.02052307,0.86816406,0.02243042,0.02337646,0.02365112,0.01730347,0.02449036
test/ISIC_0035323.jpg,5,5,0.02172852,0.02104187,0.01956177,0.02545166,0.01500702,0.88085938,0.01652527
test/ISIC_0035903.jpg,5,5,0.0211792,0.01594543,0.02029419,0.01464081,0.17687988,0.73681641,0.01451874
test/ISIC_0035910.jpg,6,5,0.02624512,0.01806641,0.01118469,0.01882935,0.01945496,0.76855469,0.13757324
test/ISIC_0035845.jpg,4,4,0.02908325,0.02006531,0.01760864,0.02333069,0.86279297,0.01919556,0.02809143
test/ISIC_0035621.jpg,5,5,0.0177002,0.01629639,0.01500702,0.01559448,0.02102661,0.89892578,0.01522827
test/ISIC_0035682.jpg,4,4,0.0181427,0.01911926,0.01525879,0.01593018,0.79833984,0.11712646,0.01611328
test/ISIC_0035734.jpg,5,5,0.02128601,0.02111816,0.01533508,0.01747131,0.0480957,0.86132812,0.01550293
test/ISIC_0034643.jpg,5,5,0.02233887,0.01887512,0.01643372,0.02445984,0.01498413,0.88183594,0.0211792
test/ISIC_0034598.jpg,1,1,0.01664734,0.89453125,0.01620483,0.01849365,0.01860046,0.01593018,0.01942444
test/ISIC_0035090.jpg,4,5,0.01940918,0.01173401,0.02799988,0.01385498,0.08068848,0.83251953,0.01403809
test/ISIC_0035172.jpg,5,5,0.02333069,0.0206604,0.01727295,0.03031921,0.01156616,0.87011719,0.0267334
test/ISIC_0035395.jpg,5,5,0.0173645,0.01437378,0.34521484,0.01879883,0.07519531,0.50976562,0.01947021
test/ISIC_0035436.jpg,2,4,0.01889038,0.01654053,0.39624023,0.0193634,0.46459961,0.06713867,0.01741028
test/ISIC_0035876.jpg,1,1,0.02178955,0.87646484,0.01611328,0.02282715,0.01647949,0.01503754,0.03134155
test/ISIC_0035962.jpg,5,5,0.0171051,0.0177002,0.01039124,0.01462555,0.02539062,0.89697266,0.01785278
test/ISIC_0035250.jpg,5,5,0.0231781,0.0242157,0.01432037,0.02062988,0.016922,0.87402344,0.02690125
test/ISIC_0034852.jpg,5,5,0.01898193,0.01525879,0.01034546,0.01673889,0.02438354,0.88330078,0.03112793
test/ISIC_0034567.jpg,5,5,0.021698,0.02043152,0.01872253,0.02099609,0.01615906,0.88476562,0.0171051
test/ISIC_0034572.jpg,4,4,0.01878357,0.02000427,0.01652527,0.02037048,0.88574219,0.01966858,0.01905823
test/ISIC_0034795.jpg,5,5,0.02632141,0.0216217,0.1361084,0.02598572,0.01499939,0.75341797,0.02139282
test/ISIC_0034771.jpg,4,4,0.01451111,0.01334381,0.0164032,0.0158844,0.87109375,0.05328369,0.01567078
test/ISIC_0034723.jpg,2,2,0.01856995,0.01750183,0.88964844,0.01945496,0.01676941,0.01766968,0.02052307
test/ISIC_0034894.jpg,5,5,0.01939392,0.0181427,0.0128479,0.02069092,0.02471924,0.890625,0.01341248
test/ISIC_0035616.jpg,5,5,0.01863098,0.01465607,0.01262665,0.01693726,0.0456543,0.87744141,0.01412201
test/ISIC_0034665.jpg,5,5,0.02307129,0.01806641,0.01902771,0.02033997,0.01255035,0.88964844,0.01719666
test/ISIC_0035647.jpg,5,5,0.0291748,0.02130127,0.02415466,0.02696228,0.01841736,0.85302734,0.02684021
test/ISIC_0035046.jpg,5,4,0.01733398,0.01716614,0.04034424,0.0201416,0.55322266,0.33618164,0.01546478
test/ISIC_0035683.jpg,1,1,0.01254272,0.77929688,0.01785278,0.0184021,0.11846924,0.01380157,0.03979492
test/ISIC_0035129.jpg,5,5,0.02578735,0.01493073,0.01285553,0.02078247,0.20629883,0.70214844,0.01745605
test/ISIC_0034947.jpg,5,5,0.02076721,0.01992798,0.01811218,0.02160645,0.01705933,0.88134766,0.02101135
test/ISIC_0035547.jpg,1,1,0.01731873,0.88183594,0.01609802,0.01977539,0.02301025,0.01907349,0.02288818
test/ISIC_0034696.jpg,5,5,0.01985168,0.01953125,0.01727295,0.02305603,0.01292419,0.89111328,0.01612854
test/ISIC_0035883.jpg,5,5,0.02264404,0.02149963,0.01408386,0.02510071,0.01292419,0.8828125,0.02087402
test/ISIC_0034697.jpg,5,5,0.01957703,0.01737976,0.01760864,0.02075195,0.01198578,0.89550781,0.01722717
test/ISIC_0035554.jpg,5,4,0.01600647,0.01248932,0.02227783,0.01491547,0.74658203,0.15710449,0.03062439
test/ISIC_0035154.jpg,2,2,0.02182007,0.02261353,0.87353516,0.02235413,0.01872253,0.0166626,0.02426147
test/ISIC_0035946.jpg,6,6,0.03768921,0.01724243,0.04003906,0.01623535,0.0512085,0.04534912,0.79248047
test/ISIC_0035230.jpg,5,5,0.01979065,0.01803589,0.01835632,0.02093506,0.01494598,0.89111328,0.01699829
test/ISIC_0034943.jpg,5,5,0.01940918,0.0184021,0.01834106,0.02029419,0.01225281,0.89306641,0.01821899
test/ISIC_0035227.jpg,5,5,0.01638794,0.0176239,0.02023315,0.01771545,0.02128601,0.89013672,0.0165863
test/ISIC_0035557.jpg,5,5,0.02883911,0.02680969,0.02615356,0.02772522,0.01594543,0.84960938,0.02484131
test/ISIC_0035365.jpg,5,5,0.0181427,0.0174408,0.01599121,0.01937866,0.01724243,0.89355469,0.0184021
test/ISIC_0034736.jpg,5,5,0.01464081,0.0158844,0.01564026,0.01808167,0.01357269,0.90380859,0.01838684
test/ISIC_0035779.jpg,5,5,0.02615356,0.02545166,0.01817322,0.02435303,0.01841736,0.86865234,0.0189209
test/ISIC_0035723.jpg,3,2,0.02032471,0.01657104,0.58935547,0.31103516,0.01491547,0.03067017,0.01704407
test/ISIC_0035644.jpg,5,5,0.01927185,0.01893616,0.01556396,0.02151489,0.01337433,0.89111328,0.02024841
test/ISIC_0035828.jpg,5,5,0.0317688,0.02246094,0.03237915,0.03219604,0.01281738,0.82763672,0.040802
test/ISIC_0034560.jpg,5,5,0.02134705,0.01983643,0.01673889,0.0216217,0.01490021,0.88964844,0.01596069
test/ISIC_0035142.jpg,2,2,0.01715088,0.01589966,0.88867188,0.01829529,0.01773071,0.02046204,0.02183533
test/ISIC_0035372.jpg,0,0,0.88720703,0.02053833,0.01713562,0.02085876,0.01506805,0.0177002,0.02127075
test/ISIC_0035958.jpg,5,5,0.02415466,0.02085876,0.0117569,0.0214386,0.30737305,0.59667969,0.01757812
test/ISIC_0035844.jpg,3,3,0.02105713,0.01496124,0.01712036,0.77734375,0.12384033,0.02722168,0.01850891
test/ISIC_0035087.jpg,5,5,0.02069092,0.0171051,0.01702881,0.02082825,0.01399231,0.88818359,0.02218628
test/ISIC_0034629.jpg,5,4,0.01832581,0.01193237,0.02973938,0.01242065,0.77929688,0.13659668,0.01190186
test/ISIC_0034578.jpg,2,2,0.01573181,0.01508331,0.89501953,0.01806641,0.01683044,0.02142334,0.01774597
test/ISIC_0035226.jpg,6,6,0.25463867,0.04769897,0.0383606,0.02677917,0.01759338,0.01327515,0.6015625
test/ISIC_0036046.jpg,5,5,0.0213623,0.01557159,0.02058411,0.01545715,0.01998901,0.89404297,0.01277161
test/ISIC_0035489.jpg,5,5,0.02098083,0.01420593,0.0221405,0.01502228,0.21789551,0.69824219,0.01160431
test/ISIC_0035939.jpg,5,5,0.0262146,0.02079773,0.0140152,0.02163696,0.25317383,0.64990234,0.01410675
test/ISIC_0035793.jpg,5,5,0.02702332,0.02101135,0.02177429,0.02070618,0.01754761,0.87597656,0.01599121
test/ISIC_0035757.jpg,5,5,0.01774597,0.02182007,0.26049805,0.02816772,0.01166534,0.6328125,0.02738953
test/ISIC_0035262.jpg,1,1,0.01904297,0.87011719,0.01435089,0.02600098,0.01602173,0.02549744,0.02920532
test/ISIC_0034911.jpg,6,6,0.01853943,0.01704407,0.0164032,0.01574707,0.01390839,0.02011108,0.8984375
test/ISIC_0034649.jpg,5,5,0.01698303,0.01771545,0.01623535,0.0184021,0.02667236,0.88818359,0.01570129
test/ISIC_0035186.jpg,5,5,0.09222412,0.19104004,0.01911926,0.01690674,0.04592896,0.61816406,0.01646423
test/ISIC_0035027.jpg,5,5,0.02301025,0.02067566,0.01808167,0.022995,0.01502228,0.88330078,0.01705933
test/ISIC_0034555.jpg,6,6,0.02172852,0.01734924,0.02001953,0.0226593,0.0191803,0.01675415,0.88232422
test/ISIC_0034683.jpg,5,5,0.02050781,0.01869202,0.0196991,0.0211792,0.01551056,0.88720703,0.01725769
test/ISIC_0034939.jpg,2,0,0.88525391,0.00971985,0.02809143,0.01643372,0.0199585,0.01582336,0.02468872
test/ISIC_0034584.jpg,4,5,0.02081299,0.01698303,0.01480103,0.01707458,0.0249939,0.89208984,0.01331329
test/ISIC_0035526.jpg,5,5,0.0193634,0.01924133,0.01335144,0.01889038,0.02722168,0.88623047,0.01591492
test/ISIC_0034544.jpg,5,5,0.01821899,0.01485443,0.01033783,0.01197815,0.03912354,0.86279297,0.04248047
test/ISIC_0034869.jpg,5,5,0.01919556,0.01824951,0.01817322,0.02119446,0.01506805,0.89111328,0.01704407
test/ISIC_0035712.jpg,5,5,0.02326965,0.02001953,0.03729248,0.02052307,0.01634216,0.86474609,0.01800537
test/ISIC_0034588.jpg,1,1,0.00961304,0.87841797,0.01611328,0.01538086,0.02467346,0.03598022,0.01986694
test/ISIC_0034608.jpg,6,6,0.02085876,0.02210999,0.02171326,0.01733398,0.02153015,0.02026367,0.87597656
test/ISIC_0035119.jpg,0,0,0.89208984,0.02172852,0.01608276,0.02050781,0.01565552,0.01600647,0.01771545
test/ISIC_0034954.jpg,6,6,0.01876831,0.01829529,0.01937866,0.01712036,0.0146637,0.0186615,0.89306641
test/ISIC_0035943.jpg,5,4,0.01701355,0.01617432,0.01882935,0.01482391,0.51708984,0.40039062,0.01567078
test/ISIC_0035833.jpg,2,2,0.02297974,0.02153015,0.88134766,0.02096558,0.01158142,0.02529907,0.01637268
test/ISIC_0035696.jpg,4,4,0.02201843,0.02279663,0.01927185,0.02325439,0.86132812,0.03158569,0.01966858
test/ISIC_0034834.jpg,5,5,0.02174377,0.01907349,0.01831055,0.0229187,0.01385498,0.88818359,0.01608276
test/ISIC_0035223.jpg,5,5,0.01893616,0.01623535,0.01812744,0.01679993,0.01826477,0.89501953,0.01655579
test/ISIC_0034949.jpg,4,4,0.02059937,0.01937866,0.01660156,0.02154541,0.88916016,0.01520538,0.01751709
test/ISIC_0035205.jpg,5,5,0.02128601,0.02035522,0.019104,0.02073669,0.01930237,0.88378906,0.01553345
test/ISIC_0034530.jpg,5,5,0.0262146,0.02082825,0.01971436,0.05993652,0.01782227,0.83154297,0.0241394
test/ISIC_0035151.jpg,2,2,0.0154953,0.01707458,0.89160156,0.02012634,0.01580811,0.01779175,0.02223206
test/ISIC_0034974.jpg,5,5,0.02061462,0.01890564,0.01538849,0.0231781,0.01303864,0.89013672,0.01875305
test/ISIC_0034942.jpg,5,5,0.02340698,0.01779175,0.01546478,0.02772522,0.0147171,0.88037109,0.02032471
test/ISIC_0034938.jpg,5,5,0.01564026,0.01570129,0.01233673,0.01468658,0.0725708,0.85644531,0.01287842
