filename,true_label,pred_label
Benign/6598.jpg,Benign,Malignant
Benign/6860.jpg,Benign,Malignant
Benign/6954.jpg,Benign,Malignant
Benign/6501.jpg,Benign,Malignant
Benign/6741.jpg,Benign,Malignant
Benign/6737.jpg,Benign,Malignant
Benign/6556.jpg,Benign,Malignant
Benign/7011.jpg,Benign,Malignant
Benign/6957.jpg,Benign,Malignant
Benign/7111.jpg,Benign,Malignant
Benign/6973.jpg,Benign,Malignant
Benign/6583.jpg,Benign,Malignant
Benign/6833.jpg,Benign,Malignant
Benign/6945.jpg,Benign,Malignant
Benign/6534.jpg,Benign,Malignant
Benign/7169.jpg,Benign,Malignant
Benign/6591.jpg,Benign,Malignant
Benign/6572.jpg,Benign,Malignant
Benign/7118.jpg,Benign,Malignant
Benign/6929.jpg,Benign,Malignant
Benign/7007.jpg,Benign,Malignant
Benign/7232.jpg,Benign,Malignant
Benign/6623.jpg,Benign,Malignant
Benign/7082.jpg,Benign,Malignant
Benign/6696.jpg,Benign,Malignant
Benign/6993.jpg,Benign,Malignant
Benign/7222.jpg,Benign,Malignant
Benign/6964.jpg,Benign,Malignant
Benign/6917.jpg,Benign,Malignant
Benign/7193.jpg,Benign,Malignant
Benign/7022.jpg,Benign,Malignant
Benign/7070.jpg,Benign,Malignant
Benign/6439.jpg,Benign,Malignant
Benign/6986.jpg,Benign,Malignant
Benign/7023.jpg,Benign,Malignant
Benign/7269.jpg,Benign,Malignant
Benign/7192.jpg,Benign,Malignant
Benign/7266.jpg,Benign,Malignant
Benign/6738.jpg,Benign,Malignant
Benign/7017.jpg,Benign,Malignant
Benign/7010.jpg,Benign,Malignant
Benign/7230.jpg,Benign,Malignant
Benign/6943.jpg,Benign,Malignant
Benign/6821.jpg,Benign,Malignant
Benign/6746.jpg,Benign,Malignant
Benign/6997.jpg,Benign,Malignant
Benign/7219.jpg,Benign,Malignant
Benign/6774.jpg,Benign,Malignant
Benign/6810.jpg,Benign,Malignant
Benign/7258.jpg,Benign,Malignant
Benign/6969.jpg,Benign,Malignant
Benign/7129.jpg,Benign,Malignant
Benign/7295.jpg,Benign,Malignant
Benign/6599.jpg,Benign,Malignant
Benign/7165.jpg,Benign,Malignant
Benign/6802.jpg,Benign,Malignant
Benign/6991.jpg,Benign,Malignant
Benign/7108.jpg,Benign,Malignant
Benign/6763.jpg,Benign,Malignant
Benign/7081.jpg,Benign,Malignant
Benign/7224.jpg,Benign,Malignant
Benign/7215.jpg,Benign,Malignant
Benign/7073.jpg,Benign,Malignant
Benign/6668.jpg,Benign,Malignant
Benign/6373.jpg,Benign,Malignant
Benign/6498.jpg,Benign,Malignant
Benign/6655.jpg,Benign,Malignant
Benign/6494.jpg,Benign,Malignant
Benign/7092.jpg,Benign,Malignant
Benign/7162.jpg,Benign,Malignant
Benign/6971.jpg,Benign,Malignant
Benign/6528.jpg,Benign,Malignant
Benign/6901.jpg,Benign,Malignant
Benign/7056.jpg,Benign,Malignant
Benign/7200.jpg,Benign,Malignant
Benign/7245.jpg,Benign,Malignant
Benign/7157.jpg,Benign,Malignant
Benign/6691.jpg,Benign,Malignant
Benign/6905.jpg,Benign,Malignant
Benign/6789.jpg,Benign,Malignant
Benign/7171.jpg,Benign,Malignant
Benign/7287.jpg,Benign,Malignant
Benign/6683.jpg,Benign,Malignant
Benign/6801.jpg,Benign,Malignant
Benign/6739.jpg,Benign,Malignant
Benign/6740.jpg,Benign,Malignant
Benign/6731.jpg,Benign,Malignant
Benign/6447.jpg,Benign,Malignant
Benign/6354.jpg,Benign,Malignant
Benign/6639.jpg,Benign,Malignant
Benign/6811.jpg,Benign,Malignant
Benign/6779.jpg,Benign,Malignant
Benign/7101.jpg,Benign,Malignant
Benign/6584.jpg,Benign,Malignant
Benign/6391.jpg,Benign,Malignant
Benign/6512.jpg,Benign,Malignant
Benign/6807.jpg,Benign,Malignant
Benign/7139.jpg,Benign,Malignant
Benign/7003.jpg,Benign,Malignant
Benign/6463.jpg,Benign,Malignant
Benign/6891.jpg,Benign,Malignant
Benign/6723.jpg,Benign,Malignant
Benign/7029.jpg,Benign,Malignant
Benign/7103.jpg,Benign,Malignant
Benign/6695.jpg,Benign,Malignant
Benign/6472.jpg,Benign,Malignant
Benign/7031.jpg,Benign,Malignant
Benign/6721.jpg,Benign,Malignant
Benign/6796.jpg,Benign,Malignant
Benign/6816.jpg,Benign,Malignant
Benign/7217.jpg,Benign,Malignant
Benign/6451.jpg,Benign,Malignant
Benign/6627.jpg,Benign,Malignant
Benign/6849.jpg,Benign,Malignant
Benign/7237.jpg,Benign,Malignant
Benign/6730.jpg,Benign,Malignant
Benign/7087.jpg,Benign,Malignant
Benign/6863.jpg,Benign,Malignant
Benign/6549.jpg,Benign,Malignant
Benign/6504.jpg,Benign,Malignant
Benign/7058.jpg,Benign,Malignant
Benign/6462.jpg,Benign,Malignant
Benign/7256.jpg,Benign,Malignant
Benign/6361.jpg,Benign,Malignant
Benign/6704.jpg,Benign,Malignant
Benign/6398.jpg,Benign,Malignant
Benign/6355.jpg,Benign,Malignant
Benign/6425.jpg,Benign,Malignant
Benign/6565.jpg,Benign,Malignant
Benign/6946.jpg,Benign,Malignant
Benign/6608.jpg,Benign,Malignant
Benign/6996.jpg,Benign,Malignant
Benign/6862.jpg,Benign,Malignant
Benign/7125.jpg,Benign,Malignant
Benign/6419.jpg,Benign,Malignant
Benign/6455.jpg,Benign,Malignant
Benign/6370.jpg,Benign,Malignant
Benign/6951.jpg,Benign,Malignant
Benign/6818.jpg,Benign,Malignant
Benign/6403.jpg,Benign,Malignant
Benign/7211.jpg,Benign,Malignant
Benign/6688.jpg,Benign,Malignant
Benign/6898.jpg,Benign,Malignant
Benign/6669.jpg,Benign,Malignant
Benign/6857.jpg,Benign,Malignant
Benign/6923.jpg,Benign,Malignant
Benign/6531.jpg,Benign,Malignant
Benign/7265.jpg,Benign,Malignant
Benign/7297.jpg,Benign,Malignant
Benign/6990.jpg,Benign,Malignant
Benign/6611.jpg,Benign,Malignant
Benign/6357.jpg,Benign,Malignant
Benign/7062.jpg,Benign,Malignant
Benign/6699.jpg,Benign,Malignant
Benign/6408.jpg,Benign,Malignant
Benign/6566.jpg,Benign,Malignant
Benign/6640.jpg,Benign,Malignant
Benign/6872.jpg,Benign,Malignant
Benign/6743.jpg,Benign,Malignant
Benign/6562.jpg,Benign,Malignant
Benign/6800.jpg,Benign,Malignant
Benign/6446.jpg,Benign,Malignant
Benign/7176.jpg,Benign,Malignant
Benign/6837.jpg,Benign,Malignant
Benign/6638.jpg,Benign,Malignant
Benign/7128.jpg,Benign,Malignant
Benign/7204.jpg,Benign,Malignant
Benign/6882.jpg,Benign,Malignant
Benign/6786.jpg,Benign,Malignant
Benign/6414.jpg,Benign,Malignant
Benign/6412.jpg,Benign,Malignant
Benign/6397.jpg,Benign,Malignant
Benign/6411.jpg,Benign,Malignant
Benign/6676.jpg,Benign,Malignant
Benign/6624.jpg,Benign,Malignant
Benign/7249.jpg,Benign,Malignant
Benign/7107.jpg,Benign,Malignant
Benign/6656.jpg,Benign,Malignant
Benign/7202.jpg,Benign,Malignant
Benign/6984.jpg,Benign,Malignant
Benign/7288.jpg,Benign,Malignant
Benign/6754.jpg,Benign,Malignant
Benign/6841.jpg,Benign,Malignant
Benign/7080.jpg,Benign,Malignant
Benign/6352.jpg,Benign,Malignant
Benign/7233.jpg,Benign,Malignant
Benign/6503.jpg,Benign,Malignant
Benign/7044.jpg,Benign,Malignant
Benign/7075.jpg,Benign,Malignant
Benign/6968.jpg,Benign,Malignant
Benign/7163.jpg,Benign,Malignant
Benign/6387.jpg,Benign,Malignant
Benign/6703.jpg,Benign,Malignant
Benign/6389.jpg,Benign,Malignant
Benign/7194.jpg,Benign,Malignant
Benign/6377.jpg,Benign,Malignant
Benign/6571.jpg,Benign,Malignant
Benign/6653.jpg,Benign,Malignant
Benign/6517.jpg,Benign,Malignant
Benign/6374.jpg,Benign,Malignant
Benign/6848.jpg,Benign,Malignant
Benign/6850.jpg,Benign,Malignant
Benign/7153.jpg,Benign,Malignant
Benign/6972.jpg,Benign,Malignant
Benign/6406.jpg,Benign,Malignant
Benign/6766.jpg,Benign,Malignant
Benign/6962.jpg,Benign,Malignant
Benign/6587.jpg,Benign,Malignant
Benign/6995.jpg,Benign,Malignant
Benign/6548.jpg,Benign,Malignant
Benign/6742.jpg,Benign,Malignant
Benign/7036.jpg,Benign,Malignant
Benign/6496.jpg,Benign,Malignant
Benign/7188.jpg,Benign,Malignant
Benign/6590.jpg,Benign,Malignant
Benign/6644.jpg,Benign,Malignant
Benign/6725.jpg,Benign,Malignant
Benign/7197.jpg,Benign,Malignant
Benign/7127.jpg,Benign,Malignant
Benign/6843.jpg,Benign,Malignant
Benign/6907.jpg,Benign,Malignant
Benign/6836.jpg,Benign,Malignant
Benign/6659.jpg,Benign,Malignant
Benign/6758.jpg,Benign,Malignant
Benign/6444.jpg,Benign,Malignant
Benign/7061.jpg,Benign,Malignant
Benign/6717.jpg,Benign,Malignant
Benign/6643.jpg,Benign,Malignant
Benign/6890.jpg,Benign,Malignant
Benign/7291.jpg,Benign,Malignant
Benign/6443.jpg,Benign,Malignant
Benign/6977.jpg,Benign,Malignant
Benign/6386.jpg,Benign,Malignant
Benign/6809.jpg,Benign,Malignant
Benign/6616.jpg,Benign,Malignant
Benign/6561.jpg,Benign,Malignant
Benign/6760.jpg,Benign,Malignant
Benign/6450.jpg,Benign,Malignant
Benign/6533.jpg,Benign,Unknown
Benign/7212.jpg,Benign,Malignant
Benign/6619.jpg,Benign,Malignant
Benign/6690.jpg,Benign,Malignant
Benign/6379.jpg,Benign,Malignant
Benign/6894.jpg,Benign,Malignant
Benign/6523.jpg,Benign,Malignant
Benign/7257.jpg,Benign,Malignant
Benign/6536.jpg,Benign,Malignant
Benign/6368.jpg,Benign,Malignant
Benign/6506.jpg,Benign,Malignant
Benign/6514.jpg,Benign,Malignant
Benign/6747.jpg,Benign,Malignant
Benign/6435.jpg,Benign,Malignant
Benign/6838.jpg,Benign,Malignant
Benign/7063.jpg,Benign,Malignant
Benign/6410.jpg,Benign,Malignant
Benign/6324.jpg,Benign,Malignant
Benign/6306.jpg,Benign,Malignant
Benign/6340.jpg,Benign,Malignant
Benign/6332.jpg,Benign,Malignant
Benign/6311.jpg,Benign,Malignant
Benign/6314.jpg,Benign,Malignant
Benign/6304.jpg,Benign,Malignant
Benign/6338.jpg,Benign,Malignant
Benign/6310.jpg,Benign,Malignant
Benign/6308.jpg,Benign,Malignant
Benign/6347.jpg,Benign,Malignant
Benign/6334.jpg,Benign,Malignant
Benign/6345.jpg,Benign,Malignant
Benign/6323.jpg,Benign,Malignant
Benign/6320.jpg,Benign,Malignant
Benign/6330.jpg,Benign,Malignant
Benign/6315.jpg,Benign,Malignant
Benign/6339.jpg,Benign,Malignant
Benign/6328.jpg,Benign,Malignant
Benign/6300.jpg,Benign,Malignant
Benign/6336.jpg,Benign,Malignant
Benign/6302.jpg,Benign,Malignant
Benign/6331.jpg,Benign,Malignant
Benign/6327.jpg,Benign,Malignant
Malignant/5763.jpg,Malignant,Unknown
Malignant/6001.jpg,Malignant,Unknown
Malignant/6013.jpg,Malignant,Unknown
Malignant/6043.jpg,Malignant,Benign
Malignant/6225.jpg,Malignant,Unknown
